movieId,score,reason
23,0.95,"A lone taxi driver's nocturnal cruise through New York's underbelly at 2 AM, drenched in neon and solitude."
3,0.9,"Four interconnected hotel vignettes on New Year's Eve, each drenched in late-night urban weirdness."
39,0.88,"Eerie sci-fi noir in 1999 Los Angeles, following a disgraced cop through one long, tense night."
856,0.86,"Five taxi rides in different cities, capturing the magic and melancholy of nocturnal streets."
959,0.84,"A rambling, reflective road trip across Austin over one aimless, insomniac night."
1226,0.82,Somber New York detective work unfolds overnight in a city full of shadows and regret.
805,0.8,Cozy mystery set around a series of odd nocturnal events in Manhattan.
312,0.78,Haunting Southern gothic drama that lingers in the city's twilight hours.
17,0.75,A road-movie at dusk turns surreal and dangerous as characters drift into the night.
42,0.72,"Slice-of-life drama over one late shift in a roadside convenience store, steeped in loneliness."
