movieId,score,reason
251,0.94,Tokyo salaryman finds renewed purpose through underground ballroom dance lessons
416,0.9,Corporate executive sent to buy village hotel undergoes a life-changing rural awakening
126,0.88,American pilot stranded in remote village adapts to simple customs far from city life
43,0.85,Executive lawyer reevaluates her priorities after scandal forces her out of the boardroom
276,0.82,Disgraced screenwriter abandons Hollywood for the freedom and danger of Las Vegas
449,0.8,Mid-career politician’s staged kidnapping pushes him to escape public life and expectations
552,0.78,Obese lawyer quits the rat race to reinvent himself as a health-obsessed professor
105,0.75,Marketing director walking away from the corporate toy world finds unexpected personal freedom
306,0.73,Widow leaves suburban routine behind to follow an eccentric former servant into the Scottish countryside
656,0.7,Impatient rail collector breaks all the rules to rediscover simple human connections
