movieId,score,reason
267,1.0,Action thriller about a man with memory loss on a dangerous mission
252,0.9,Dinosaur adventure ramps up when genetically resurrected beasts break loose
298,0.88,Shape-shifting criminal battles FBI agent in high-stakes identity swap
148,0.86,"Bank robbers hijack a plane full of prisoners, triggering non-stop aerial combat"
121,0.84,"Aliens invade Earth, decimating cities with massive energy weapons"
118,0.82,Tornado-chasing team races deadly storms in ultra-high-speed scientific pursuit
147,0.8,Amnesiac ex-agent fights former allies in intense small-town gun battles
117,0.78,Thief unwittingly steals bio-weapon data amid a high-octane citywide chase
233,0.75,Navy SEAL takes on terrorists aboard a commandeered battleship in full combat
144,0.72,New York cop battles terrorists in a skyscraper Christmas party hostage crisis
