movieId,score,reason
1168,0.98,Isolated boy’s friendship triumph in My Own Private Idaho
50,0.95,Farm kid’s gentle journey to heroism in Toy Story
1462,0.92,Boy’s chance at hope in Two Days in the Valley
1187,0.9,Eccentric wives’ weekend of discovery in Switchback
1625,0.88,Night-shift introspection and bond in Alone in the Dark
171,0.85,Office humor and heartfelt turns in Dead Poets Society
255,0.82,Finding one’s voice through man’s best friend in The Nutty Professor
421,0.8,Dreamer’s underdog perseverance in William Shakespeare’s Romeo and Juliet
456,0.78,Friendship sparks new confidence in Beverly Hills Ninja
1222,0.75,Second-act professional rebirth in In & Out
