movieId,score,reason
148,0.95,Set during the Victorian Sudan campaign in 1898
157,0.9,Set during the Vietnam War outside WWII
171,0.88,"Set during 20th-century expeditions, not WWII"
180,0.85,"Set during Vietnam War, not WWII"
189,0.83,Set in 1964 prison during US civil rights era
197,0.8,"Set in late 1930s US Senate, not WWII battlefield"
198,0.78,"Set in 1990s US and France, modern era"
203,0.75,"Set in 1880 Wyoming, post-Civil War era"
216,0.73,Set from 1977 to 1984 in New York and Chicago
236,0.7,"Set in 1996 Nebraska, not WWII"
