movieId,score,reason
28,1.0,Riveting true-space drama balancing human emotion with steady pacing
202,0.95,"Witty comedy about reliving the same day, both clever and easily rewatchable"
69,0.9,"Heartwarming journey across decades blending humor, romance, and adventure"
88,0.85,Warm romantic comedy capturing serendipity and hope with genuine charm
216,0.8,Clever romantic comedy exploring love and friendship with sharp dialogue
137,0.75,"Intimate culinary drama infused with humor, relationships, and live-in warmth"
255,0.7,Lighthearted romance full of humorous schemes and endearing chemistry
237,0.65,"Inspirational sports drama with heart, wit, and uplifting energy"
393,0.6,"Whimsical family comedy centered on love, loss, and humorous ghostly antics"
204,0.55,Inventive sci-fi comedy-adventure offering fun thrills and beloved charm
