movieId,score,reason
237,1.0,Sports agent quits his firm and builds a client roster from scratch using unconventional methods under intense scrutiny.
1145,0.9,College coach shakes up recruiting by bending rules to land elite talent and revive a downtrodden basketball program.
1224,0.85,"A scout bets his career on an untested pitching phenom, challenging baseball insiders who call his methods reckless."
48,0.8,High school coach and scout use bold recruitment tactics and unconventional training to chase a state championship.
410,0.75,"Gambler discovers an Amish bowling prodigy and crafts a championship team, drawing skeptical eyes with each wild plan."
284,0.7,Former golf prodigy teams with a maverick coach who defies the pros with daring training and offbeat game strategies.
808,0.65,College football coach overhauls his program with radical playbooks and bold recruitment to save a floundering team.
137,0.6,Restaurant owners devise a daring two-night menu strategy to transform their failing eatery into a local sensation.
73,0.55,Gambler Bret Maverick uses charm and unorthodox poker tactics to build a winning reputation on the high-stakes circuit.
1224,0.5,"A scout bets his career on an untested pitching phenom, challenging baseball insiders who call his methods reckless."
