movieId,score,reason
250,0.95,"Ragtag crew, aliens, fun escapist adventure."
257,0.9,Quirky agents vs. aliens with lighthearted tone.
121,0.85,High-stakes alien invasion with humor.
43,0.8,Corporate espionage in space with fun crew.
356,0.75,Child prodigy crew in underwater adventure.
97,0.7,Ranger-led planetary defense with action.
686,0.65,Commando pilot squad vs. alien threat.
464,0.6,"Time-travel crew interactions, light sci-fi fun."
425,0.55,Political thriller meets escapist sci-fi.
829,0.5,"Desert-bred android, galaxy-hopping adventure."
