movieId,score,reason
747,1.0,Hollywood snark and desperate heist of truth in romantic undercover
275,0.95,Legal thriller turned perverse vendetta in post-reform courtroom
204,0.92,Time-shifting fugitive’s moral haze questions destiny’s bitter cost
379,0.9,Demonic ambush unleashes systematic terror on unsuspecting motel
445,0.88,Classic body-snatching terror reimagined with grim procedural precision
588,0.85,Kidnapping crusade unravels town’s darkest secrets in methodical fury
715,0.82,"Marital breakdown exposed to surgical, vengeful dissection of souls"
672,0.78,Urban legend incarnate stalks city streets in relentless moral gray
163,0.75,Diamond heist spiral reveals lethal family secrets in cold vengeance
1279,0.7,Blasting conspirators in searing Alaskan wilderness of moral breakdown
