movieId,score,reason
50,1.0,Star Wars kick-starts an epic space saga with heroic camaraderie and grand hope
181,0.95,Return of the Jedi unites heroes in a stirring space battle brimming with fellowship
172,0.93,Empire Strikes Back deepens the saga with brave unity against galactic odds
230,0.9,Star Trek IV: The Voyage Home mixes sci-fi adventure and heartfelt camaraderie with optimism
121,0.88,Independence Day fuses huge alien stakes with hopeful teamwork against cosmic invaders
258,0.85,"Contact champions grand first contact with heart, wonder and uplifting unity"
222,0.83,"Star Trek: First Contact blends big stakes, alien menace and heartfelt crew loyalty"
271,0.8,Starship Troopers rides heroic camaraderie into galactic battles against monstrous foes
62,0.78,Stargate opens a thrilling cosmic portal to alien worlds with bold hope and unity
250,0.75,"The Fifth Element rockets colorful heroes into a grand, hopeful extraterrestrial adventure"
