movieId,score,reason
1,1.0,Charming animated adventure for all ages.
71,0.95,Epic animated musical with heartwarming coming-of-age story.
95,0.93,Genie-fueled animated comedy with magical family fun.
8,0.9,Delightful talking-pig tale full of warmth and humor.
21,0.88,Swashbuckling puppet comedy perfect for families.
419,0.85,Whimsical musical featuring a magical nanny.
418,0.83,Timeless animated fairy tale about kindness and magic.
420,0.8,Fantastical animated journey through a whimsical world.
78,0.77,Uplifting story of a boy and a captive whale’s friendship.
140,0.75,Heartwarming animal adventure of loyal pets.
