movieId,score,reason
23,1.0,Lonely taxi driver’s descent into madness offers no easy relief
654,0.95,Private investigator’s quest for truth unravels a corrupt underbelly
276,0.9,An alcoholic screenwriter’s self-destruction plays out in Vegas
180,0.85,Vietnam War mission spirals into hallucinatory nightmare
175,0.8,Bureaucracy and fantasy collide in a surreal dystopia
616,0.75,Survivors barricade themselves as the undead breach every boundary
475,0.7,Heroin-soaked lives collapse in a raw and unflinching portrait
89,0.65,Bleak future cityscape hides a hunt that questions what it means to be human
188,0.6,Drill-sargeant’s brutal boot camp erodes recruits’ spirits
9,0.55,Unforgiving look at a condemned man’s final days offers no redemption
