movieId,score,reason
12,0.98,Masterfully woven con game with a mind-bending final twist.
11,0.96,Intricate detective hunt around deadly sins that keeps you guessing.
333,0.95,High-stakes puzzle of betrayal and temptation that demands every second.
324,0.94,"Dreamlike noir mystery that unravels in haunting, unexpected ways."
302,0.93,Gripping crime saga with layers of deception to untangle.
591,0.92,Courtroom thriller with a shattering revelation that reframes everything.
98,0.91,"Psychological cat-and-mouse game with a final, shock-filled payoff."
159,0.9,Seductive noir where every clue and misdirection sharpens the mystery.
293,0.89,Undercover infiltration full of hidden agendas and surprising turns.
7,0.88,Time-twisting conspiracy that demands your full attention to decode.
