movieId,score,reason
61,0.94,Married couple’s divorce pact leads to bitter rivalry later redeemed by true understanding
70,0.92,British bachelor and American bride clash repeatedly before respect and love truly earnled
83,0.9,Held-at-arms lovers spar with real ideological fire before reluctantly conceding affection
246,0.88,Comics artist and call-in host collide over honesty and identity before trust slowly blooms
216,0.85,Chicago architect and cynical skeptic feud over love until forced proximity reshapes hearts
955,0.82,"American meets French student on train, initial friction gives way to an earned, deeper bond"
70,0.8,(duplicate)
305,0.78,Two families’ Thanksgiving brings buried resentments that evolve into reluctant respect
371,0.76,Older farmer and city photographer clashing worlds turn toward mutual empathy
258,0.74,"SETI scientist and skeptic forced to cooperate, gradually overcoming principled opposition"
