movieId,score,reason
132,1.0,A fantastical journey over the rainbow into the heart of imagination.
99,0.98,"A classic fairy tale filled with magic, friendship, and true love's kiss."
432,0.96,An animated symphony of color and magic that transcends reality.
404,0.94,A wooden puppet's quest for love and humanity in a wondrous world.
420,0.92,A whimsical fall down the rabbit hole into a surreal dreamland.
173,0.9,"A swashbuckling fairy tale brimming with wit, romance, and adventure."
419,0.88,"A magical nanny brings song, wonder, and family together in London."
423,0.86,A boy and an alien forge an unbreakable bond under starlit skies.
465,0.84,"Animals talk, sing, and embark on a wild jungle adventure with charm."
142,0.82,"Spells, dancing beds, and enchanted isles in a delightful family fantasy."
