movieId,score,reason
7,1.0,Mind-bending time-travel puzzle exploring fate and madness
89,0.93,Philosophical noir on what it means to be human
175,0.86,Bureaucratic dystopia questioning the cost of efficiency
135,0.79,Visually monumental odyssey on evolution and intelligence
270,0.72,Genetic thriller probing ethics of engineered perfection
202,0.65,Groundhog Day reborn as existential rumination on free will
1559,0.58,Metaphysical road movie flirting with the surreal
39,0.51,Future-crime thriller tackling memory and identity vices
258,0.44,SETI docudrama weighing scientific faith and cosmic loneliness
260,0.37,Claustrophobic space horror exploring the unknown
