movieId,score,reason
16,0.88,A 30-something married couple drifts apart when an affair upends their life and they must decide whether to stay together
305,0.8,A suburban couple navigates hidden tensions and marital strain over a troubled Thanksgiving weekend
371,0.78,An unexpected affair forces a long-married woman to choose between passion and her life back home
70,0.74,"Old friends reunite at weddings, revealing the gaps time creates in their relationships"
66,0.7,A longed-for romance unfolds through missed connections and the aftermath of a holiday mishap
202,0.68,A couple’s routine fractures as fate keeps looping their relationship’s turning points
255,0.65,A woman confronts her past when an old relationship threatens her best friend’s upcoming marriage
275,0.6,"Mid-life sisters grapple with love and duty, showing how romance evolves over time"
371,0.56,A brief affair tests a woman’s loyalty to her husband after years of marriage
16,0.52,A couple in their thirties reevaluate their marriage when one strays and both must decide if love can endure
