movieId,score,reason
124,0.95,A tight Texas border town’s buried past resurfaces when a stranger detective uncovers decades-old secrets.
654,0.93,"A private eye peels back a small city’s water scandal, exposing long-buried corruption and shattered trust."
44,0.92,A lone investigator in a tiny Maine island town forces a community to face a dark family secret.
1526,0.9,"An outsider cop hides in an Amish village, and his presence unravels a hidden web of corruption."
100,0.88,"In a small Minnesota town, a determined outsider cop tears at the fabric of a neighborhood’s deadly cover-up."
516,0.85,A corporate envoy’s arrival in a Scottish village cracks open a communal lie about their own paradise.
116,0.83,"A big-city woman lands at a quirky rural farm, exposing repressed family secrets in real time."
126,0.82,"An ex-con arrives in a remote Maine town, and her outsider status destabilizes long-held local pacts."
463,0.8,"In a secluded Irish fishing village, a mysterious returnee upends legends and unearths hidden truths."
310,0.78,A young lawyer in a small Southern town takes on a powerful insurer and shatters the community’s uneasy pact.
