movieId,score,reason
629,1.0,"Bound’s patient, vengeful schemes make for a relentless, cold revenge thriller."
522,0.95,Braveheart builds its revenge quietly before the grand rebellion takes shape.
566,0.9,Clear and Present Danger portrays simmering vendettas among political powers.
650,0.85,Seventh Seal’s austere duel with Death pulses with brooding retribution.
234,0.8,Jaws showcases a cesspool of cold vengeance against an unstoppable force.
140,0.75,Homeward Bound’s quiet journey hides a simmering regret between friends.
191,0.7,Amadeus focuses on Mozart’s humbling revenge against jealousy’s torment.
185,0.65,Psycho’s methodical stalking delivers an unforgettable cold-blooded pursuit.
437,0.6,Amityville 1992 layers quiet dread and vengeful hauntings.
444,0.55,Blob uses stealthy suspense over loud action for its creeping revenge.
