movieId,score,reason
41,1.0,Billy Madison’s childish school hijinks are pure absurd fun from start to finish.
780,0.95,Dumb & Dumber’s endless pratfalls and clueless heroes deliver nonstop belly laughs.
67,0.9,Ace Ventura’s over-the-top animal antics keep the silliness rolling.
364,0.88,Ace Ventura: When Nature Calls doubles down on wacky pet detective chaos.
763,0.85,Happy Gilmore’s golf-bound pratfalls are gloriously goofy and ridiculous.
72,0.83,The Mask unleashes wild cartoon physics and Jim Carrey’s manic humor.
368,0.8,Bio-Dome’s environmental goofballs trapped in a bubble of ridiculousness.
369,0.78,Black Sheep’s goofy family feud is full of slapstick and silliness.
410,0.75,Kingpin mixes bowling and con artistry in delightfully dumb ways.
838,0.72,Bean’s bumbling bank teller is a zany marvel of physical comedy.
