movieId,score,reason
203,0.99,Morally jagged tale of a retired gunslinger hunting his demons
470,0.97,Bloody lawman’s revenge in a dusty boomtown of broken dreams
118,0.95,Epic biopic of the weary marshal facing relentless outlaw hordes
557,0.93,High-stakes duels in a desperate campground of vengeance
23,0.91,"Surreal, poetic western where myth and moral conflict collide"
1206,0.89,Colonial frontier war seen through the eyes of an Apache legend
97,0.87,"Brutal encounter with the plains, tribes, and survival instincts"
1188,0.85,Youths transformed into gunslingers in California’s lawless borderlands
557,0.83,(duplicate)
123,0.81,Supernatural suspense in a canyon-town besieged by unseen terror
