movieId,score,reason
64,0.99,Beloved uplifting prison drama with compelling storytelling and memorable characters.
56,0.97,"Groundbreaking crime saga with interwoven stories, snappy dialogue, and iconic cool."
69,0.95,"Heart-warming odyssey through decades of American life, balancing humor and poignancy."
1,0.93,"Charming animated adventure with witty humor, heart, and pioneering computer animation."
82,0.91,Blockbuster sci-fi thriller with jaw-dropping visual effects and relentless thrills.
313,0.89,"Epic romance-disaster spectacle, sweeping scale and emotional depth."
96,0.87,High-octane sci-fi action landmark with groundbreaking special effects.
71,0.85,"Animated coming-of-age masterpiece, unforgettable music and majestic storytelling."
144,0.83,Pulse-pounding action classic with razor-sharp humor and tenacious hero.
202,0.81,Inventive comedy-drama with a clever time-loop premise and endearing optimism.
