movieId,score,reason
510,0.98,Classic ensemble Western with iconic Mexican standoff and 1950s-60s era setting
661,0.95,Classic 1952 Western exploring moral dilemmas in a frontier town
177,0.93,1966 Spaghetti Western known for dramatic duels and desert landscapes
435,0.9,1969 buddy Western with humor and action on the open plains
589,0.88,1969 revisionist Western with intense action and gritty realism
1340,0.75,"1958 WWII drama set partly in pacific islands, shares rugged frontier vibe"
661,0.7,1952 tale of lawman facing outlaws at high noon in classic Western town
510,0.65,1954 ranchers rally to save town in a celebrated Western adventure
177,0.6,1966 tale of three gunslingers seeking buried fortune in wild west
435,0.55,1969 outlaw duo evading law across plains in classic Western romp
