movieId,score,reason
5,1.0,Copycat: a criminologist drawn into a cat-and-mouse serial killer hunt
8,0.99,"Babe: pig’s world through a straightforward, singular perspective"
11,0.98,Seven: detectives track a serial killer through the deadly sins
32,0.97,Crumb: outsider cartoonist’s obsessive personal life investigation
33,0.96,Desperado: lone gunslinger on a personal vendetta road trip
42,0.95,Clerks: ordinary clerks endure absurdly mundane ordeals all in one day
43,0.94,Disclosure: corporate intrigue centered on a high-stakes sexual harassment saga
46,0.93,Exotica: lounge setting with enigmatic relationships at its core
54,0.92,Outbreak: disease breakthrough sets off an escalating crisis
55,0.91,"Professional, The: editor’s road trip pulls him into a personal mystery"
