movieId,score,reason
1067,0.95,Ambitious heist by bungling amateurs spirals into disasters and near-successes at every turn.
384,0.9,Frank Drebin’s well-meaning detective work creates one catastrophe after another.
369,0.85,"Obnoxious family fixer constantly botches political plans, making things worse for everyone."
456,0.8,Clueless martial-arts hero wreaks havoc while trying to be the savior of the jungle.
67,0.8,"Eccentric pet detective blunders through investigations, almost solving cases but causing chaos."
901,0.7,"Lovable yet clueless Mr. Magoo charges into situations he barely understands, creating havoc."
184,0.7,Ash’s hapless antics in a horror-fantasy land combine incompetence with near-success in high stakes.
411,0.65,"Obese professor’s DNA experiment backfires spectacularly, making him the accident magnet."
338,0.6,Mask-wearing everyman’s magical blunders nearly work but leave chaos in his wake.
156,0.6,"Full of swagger, these criminals nearly pull off their heist, then self-destruct through paranoia."
