movieId,score,reason
56,0.96,"Stories dissembled, time fractured, protagonists resurrected in a crime that rewrites itself."
12,0.94,Narrative sleight-of-hand unveils a phantom villain in a mind-bending courtroom lineup.
324,0.92,Dream-logic detours trap a man in a shifting timeline where clues contradict the very evidence.
691,0.9,Alien memories rewrite reality as a lone man battles for truth in a shapeshifting cityscape.
7,0.88,Time travel’s looping paradoxes turn reality into a jigsaw with missing edges.
175,0.86,Bureaucratic nightmares and surrealist riffs collide in a world that mocks its own machinery.
639,0.84,Childhood memories splinter as a boy recounts past trauma in a seamless cycle of shock and déjà vu.
1429,0.82,"Interwoven vignettes defy chronology, weaving longing and chance in neon-drenched alleys."
53,0.8,A killing spree’s TV coverage splinters time and truth with each grisly flash.
89,0.78,"Blurring dreams and duty, a detective hunts ghosts in a rain-soaked city of mirrors."
