movieId,score,reason
12,0.9,Twisting finale leaves truth dangling in a smoky police station
56,0.89,Nonlinear tales weave moral ambiguity without clear resolution
7,0.88,Time-travel puzzle ends with haunting questions unanswered
51,0.87,Family saga blurs right and wrong in a rich period tapestry
127,0.86,Crime family chronicles power and betrayal in ethical grey zones
198,0.85,Ex-con’s path to redemption leaves more questions than answers
156,0.84,Heist unravels amid trust and betrayal in a shattering climax
172,0.83,Rebels struck down leaves rebellion’s outcome provocatively open
89,0.82,Blade runner’s final choice casts doubt on man and machine alike
180,0.81,War journey spirals into moral darkness with no easy answers
