movieId,score,reason
123,1.0,"Nightmare Before Christmas offers unsettling, atmospheric dread that lingers."
89,0.95,"Blade Runner delivers deep, moody sci-noir terror and existential dread."
200,0.9,"The Shining builds slow-burn dread in an isolated, haunted hotel."
137,0.85,Big Night’s offbeat tension builds a lingering sense of unease.
90,0.8,"So I Married an Axe Murderer blends quirky humor with subtle, unsettling tone."
193,0.75,The Right Stuff’s intensity and isolation craft deep atmospheric unease.
160,0.7,Glengarry Glen Ross’s fierce character beats create simmering discomfort.
176,0.65,"Aliens infuses sci-fi action with sustained, claustrophobic dread."
446,0.6,Burnt Offerings uses psychological horror in a remote mansion to unsettle.
184,0.55,Army of Darkness merges dark fantasy with creeping supernatural dread.
