movieId,score,reason
17,0.95,Criminals and a pastor’s family must band together in a vampire‐infested bar to survive an unexpected siege
99,0.9,"Snow White and seven dwarfs form a warm, makeshift family after a fearsome evil queen’s plot throws them together"
1035,0.88,Four Jamaican sprinters unexpectedly become a bobsled team and learn to trust each other on the icy track
28,0.87,An Apollo spacecraft’s malfunction strands astronauts who must unite and rely on one another to get home
355,0.85,A team of scientists trapped in an underwater station must support each other to face eerie anomalies
62,0.83,Military and scientific specialists thrust through a Stargate into an alien world find solace in their unlikely group
56,0.8,"A botched heist traps strangers in a warehouse, forcing them into an uneasy alliance to uncover the traitor among them"
1,0.75,Beloved toys become inadvertent strangers on a cross‐country trip and slowly forge a new bond as a makeshift family
171,0.7,"In a decaying apartment block, eccentric tenants unite against bizarre threats, forming unexpected community ties"
173,0.65,"Mismatched adventurers on a quest to rescue a princess bicker and bond, creating their own quirky fellowship"
