movieId,score,reason
27,0.99,Fast-talking mismatched narcs in Miami with explosive banter
257,0.98,Oddball duo vs. aliens in darkly comic action thriller
397,0.97,Hard-nosed cop pairing surviving city dangers together
456,0.96,Fish-out-of-water martial artist teams with urban cop humorously
833,0.95,Counterfeiter and hitman clash in comedic violence
362,0.94,Elderly sidekick with burning toupee in heist-comedy
781,0.93,Nightclub sleuth teams with photographer in playful caper
728,0.92,Professor and criminal mastermind in reluctant partnership
490,0.91,City scribe and spy join forces in 1950s Paris confusion
1414,0.9,Bumbling thieves and tough security guard in absurd fights
