movieId,score,reason
175,0.95,Kafkaesque bureaucracy obsessed with formality defeats all logic
178,0.85,Twelve jurors trapped in absurd court process exposing system’s flaws
571,0.8,Witness hidden in maze of bureaucracy while criminals roam free
566,0.75,Perfectly polite system weaponized to crush a man’s life slowly
340,0.7,Every polite step in trial deepens the absurd horror for the accused
160,0.65,Salesmen fight rules in a world where paperwork is the true villain
629,0.6,Corky combats polite rationality masking cruel corporate absurdity
187,0.55,"Under polite legal pretense, every rule is turned against the protagonist"
468,0.5,Series of formal arrests reveals deep absurdity in procedural justice
589,0.45,Cultured interrogations mask senseless cruelty of the system
