movieId,score,reason
955,0.99,"Jesse and Celine’s chance meeting yields tender, awkward moments that feel exquisitely real."
216,0.97,"Harry and Sally’s confessions about love and friendship ring true with genuine, playful intimacy."
88,0.95,"Sam and Annie forge heartfelt connection across miles, scenes rich in private jokes and mishaps."
66,0.93,"Lucy’s fantasy of rescue by her crush and real-life awkwardness blend in a sweet, messy romance."
70,0.91,Witty banter at weddings reveals the stumbles and sparks of relationships that feel authentically messy.
133,0.89,Scarlett and Rhett’s passionate push-pull is fraught with raw emotion and private moments.
16,0.87,A wife’s self-discovery and messy secrets unfold in a Parisian setting with gritty intimacy.
155,0.85,"Johnny and Baby’s dance sparks real electricity, capturing all the vulnerability and awkward thrills."
90,0.83,Charlie’s paranoid musings about love pair with true moments of hesitancy and private humor.
412,0.81,The Brady family’s oblivious bliss at big life changes crackles with endearing domestic truth.
