movieId,score,reason
202,0.98,"Endlessly rewatchable time-loop comedy that’s smart, sweet, and laugh-filled from start to finish"
153,0.96,Wickedly funny caper with sharp parody of crime genres and uproarious ensemble comedy
90,0.95,"Quirky romantic farce brimming with sight gags and off-beat, infectious humor"
152,0.94,Wry sci-fi comedy with Woody Allen’s absurd charm and buoyant slapstick delight
168,0.93,Monty Python’s anarchic romp with gleeful silliness and surreal British wit
208,0.91,Lovingly crafted send-up of classic horror with Gene Wilder’s joyous comedic flair
67,0.9,Ace Ventura’s outrageous antics deliver fast-paced laughs and gleeful absurdity
240,0.89,Animated duo’s road-trip escapade brims with juvenile glee and toothless satire
799,0.88,Heist comedy anchored by an all-star cast and delightfully daffy situations
153,0.87,Clever crime caper packed with snappy quips and gleeful fourth-wall winks
