movieId,score,reason
275,1.0,Tender Regency romance filled with heartfelt moments and genteel wit.
213,0.95,Elegant Edwardian romance set among sunlit Tuscan vistas and English drawing rooms.
70,0.9,"Charming British comedy-drama that balances wit, warmth, and poignant romance."
66,0.85,Sweet Chicago rom-com brimming with cozy charm and feel-good moments.
283,0.8,Lighthearted Austen adaptation with playful matchmaking and genteel humor.
740,0.75,Atmospheric Gothic romance of steadfast hearts and quiet determination.
387,0.7,Sumptuous period drama of love and duty in gilded 1870s New York society.
51,0.65,Epic family romance traversing sweeping landscapes and passionate hearts.
116,0.6,Delightfully gentle comedy about simple farm life and irrepressible optimism.
86,0.55,Poignant tale of restrained devotion and the quiet ache of unspoken love.
