movieId,score,reason
36,1.0,Mad Love revolves around a teen’s infatuation and turmoil
24,0.95,Rumble in the Bronx vibrates with martial-arts energy
68,0.93,The Crow delivers dark vengeance rooted in love’s loss
18,0.91,The White Balloon chronicles a child’s heartfelt quest
73,0.89,Maverick bets on love while chasing poker glory
19,0.87,Antonia’s Line celebrates family and enduring bonds
17,0.85,From Dusk Till Dawn ignites with a violent crime reunion
47,0.83,Ed Wood unveils filmmaking passion against odds
44,0.81,Dolores Claiborne unravels a mother’s fierce protection
82,0.79,Jurassic Park’s heart roars for a love of discovery
