movieId,score,reason
12,1.0,A master criminal assembles a gang of misfits who must learn each other’s skills to pull off one final heist.
239,0.95,"A quirky team of experts—hacker, former spy, mathematician—joins forces to crack a high-stakes security fortress."
21,0.9,"A ragtag crew of Muppet misfits unite under Jim Hawkins to sail, sing, and outwit pirates on a treasure hunt."
62,0.88,"Scientists, soldiers and a linguist are recruited to explore a mysterious alien device and save Earth."
405,0.87,An elite IMF team of specialists must infiltrate impossible missions and thwart global threats together.
7,0.85,"A convict, a psychologist and virus experts join forces across time to stop a deadly plague and save humanity."
28,0.83,"An astronaut crew, each with unique skills, bands together to overcome disaster and bring their ship home."
820,0.8,Looney Tunes stars and a basketball legend must unite their wacky talents to defeat an alien basketball squad.
399,0.78,"Four young swordsmen of diverse backgrounds come together, each with unique talents, to defend their queen."
520,0.75,Allied POWs with different skills assemble to dig a tunnel and execute the ultimate mass escape.
