movieId,score,reason
70,1.0,Four Weddings and a Funeral charms with witty banter and the spark of unexpected romance.
955,0.95,Before Sunrise unfolds a tender connection in stolen moments on Vienna’s streets.
216,0.9,When Harry Met Sally’s clever dialogue makes you believe in love at every unexpected turn.
487,0.85,Roman Holiday’s gentle glances and stolen jack-rabbit race capture carefree blossoming love.
739,0.8,Pretty Woman sparkles with playful chemistry and the thrill of two worlds colliding.
88,0.75,Sleepless in Seattle weaves shy glances into a romance that feels like a midnight promise.
66,0.7,"While You Were Sleeping turns a subway rescue into a story of sweet, accidental courtship."
275,0.65,Sense and Sensibility balances wit and longing as sisters navigate matters of the heart.
173,0.6,"The Princess Bride delights with dashing heroes, clever quips, and a love story you’ll cheer."
274,0.55,Sabrina pairs shy smiles with sparkling banter in a tale of loyalty and unexpected attraction.
