movieId,score,reason
328,1.0,A conspiracy theorist hunted by the CIA for uncovering secrets in 1990s Washington D.C.
333,0.94,A wealthy banker preyed upon by a shadowy organization in a tense cat-and-mouse thriller.
291,0.93,A thief witnesses White House corruption and is ruthlessly pursued by powerful forces.
566,0.9,An insider uncovers CIA drug smuggling and finds himself targeted by his own government.
77,0.88,A young lawyer joins a Memphis firm and unravels a deadly corporate conspiracy.
38,0.85,A systems analyst stumbles on a sinister digital plot and becomes a hunted target.
239,0.75,A team of hackers unearths a government cover-up and must evade relentless spies.
39,0.72,An ex-cop turned black-marketeer uncovers a corporate plot and is pursued across L.A.
322,0.7,A DC detective unravels a White House murder conspiracy and is chased through the halls of power.
54,0.65,A virologist unearths a military bio-weapons cover-up and races against time while hunted.
