movieId,score,reason
171,1.0,Surreal black-market meat shop comedy from Jean-Pierre Jeunet.
919,0.95,Bizarre steampunk fantasy of children kidnapped for their dreams.
691,0.9,Neo-noir dystopia where reality shifts in shadowy London streets.
39,0.88,Cyberpunk thriller of illicit memory recordings and twisted desires.
324,0.85,Lynchian mind-bender where a man wakes into someone else’s life.
1056,0.83,Guillermo del Toro’s first film blends body horror and obsessions.
7,0.8,Time-travel plague paranoia with Terry Gilliam’s trademark oddity.
135,0.78,"Kubrick’s ponderous, dreamlike journey through human evolution."
325,0.75,Cronenberg’s unsettling look at car-crash fetishism and intimacy.
855,0.73,"Opera-obsessed stalker tale with an eerie, operatic tone."
