movieId,score,reason
1067,0.98,"Understated, off-beat comedy about conflicted friends and art"
150,0.96,Cool humor and sharp dialogue in Hollywood’s indie heyday
1428,0.94,Quiet suburban malaise with droll banter and bittersweet hope
93,0.92,Seventh-grade misfit’s somber wit and tender final triumph
367,0.9,Glamorous teen satire with warm heart under its sarcastic surface
1074,0.88,Gen-X romantic dramedy laced with nostalgia and awkward charm
248,0.86,Hitman meets reunion in a quirky romp of fate and found family
246,0.84,"Offbeat love story with indie edge and hopeful, rueful finale"
37,0.82,Farfetched charm meets quiet pathos in this Cannes indie gem
42,0.8,Compact black-and-white comedy that defined indie beginnings
