movieId,score,reason
160,0.98,"Down-on-his-luck salesmen face crushing quotas and betrayal, yet cling to integrity in harsh corporate halls."
178,0.96,"One juror stands alone against false guilt, battling prejudice in a cramped, tense jury room."
196,0.94,An inspiring teacher fights rigid tradition to ignite hope in an oppressive boarding-school system.
64,0.92,An inmate’s clever revolt sparks slow-burn justice against a dehumanizing prison bureaucracy.
136,0.9,"A lone idealist exposes political greed on the Senate floor in an intimate, heartrending stand."
516,0.88,A village band together to protect their tiny home from a faceless oil-company power play.
48,0.86,Two inner-city teens chase basketball dreams amid systemic neglect and fierce rivalries.
433,0.84,"Teens resist brutal clique politics in a savage high-school microcosm, blending rage with resilience."
735,0.82,"A lawyer battles AIDS discrimination in court, confronting a rigid system with personal courage."
9,0.8,"A nun defends a condemned inmate with unwavering belief, challenging a death-penalty system."
