movieId,score,reason
42,0.95,1994 low-fi indie capturing slacker life with rough edges.
747,0.93,1993 mumblecore precursor about unlikely friendships in NYC.
473,0.91,1996 offbeat fantasy exploring awkward youth and escape.
1077,0.89,1995 indie blend of crime and comedy with DIY aesthetic.
583,0.87,1993 gritty New York portrait with intimate character focus.
1521,0.85,1993 quirky sibling drama shot in naturalistic style.
954,0.83,1995 documentary-style experimental indie on creative process.
789,0.81,1995 fast-talking ensemble crime comedy with rough edges.
1073,0.79,1994 black comedy of disconnected slacker characters.
1079,0.77,1994 stoner road-trip indie with unpolished humor.
