movieId,score,reason
3,1.0,Hotel job leads to chaotic robbery from the first ding
1628,0.95,Attempted kidnap spirals into desperate night of chaos
744,0.9,"IRA bomber’s latest hit backfires, triggering escalating panic"
132,0.85,Child left alone takes on bungled burglary gone awry
90,0.8,Nightmare of murder cover-up devolves into desperate scramble
361,0.75,Artist’s con spirals into disordered flight from consequences
333,0.7,Investment tycoon’s revenge plot goes off rails instantly
892,0.65,Mechanical dog battle unleashes unintended mayhem
1477,0.6,Antique dealer’s discovery sparks a blood-soaked chain of events
23,0.55,Taxi driver’s violent rescue attempt triggers unintended fallout
