movieId,score,reason
740,0.95,Jane Eyre is a slow-burn gothic romance with a dark family secret at a Victorian estate.
561,0.9,Mary Shelley’s Frankenstein is set in the 18th century with eerie atmosphere and dark scientific secrets.
1125,0.88,"The Innocents is a tense, atmospheric gothic horror in a remote country house."
607,0.85,"Rebecca is a quiet, brooding tale of hidden pasts in a grand English manor."
20,0.82,Angels and Insects unfolds in Victorian England with genteel manners and underlying dread.
86,0.75,The Remains of the Day is a period drama of buried sorrows in a grand English household.
208,0.7,Young Frankenstein captures a gothic castle and slow-burn humor without loud scares.
561,0.68,Mary Shelley’s Frankenstein offers classic gothic chills in a pre-19th century setting.
1125,0.65,"The Innocents remains a classic for its subtle, haunting tension in a stately home."
740,0.6,Jane Eyre remains a definitive gothic romance full of mystery and atmosphere.
