movieId,score,reason
955,0.95,Two young strangers share deep conversations on a train journey across Europe at dawn
664,0.9,"A drifter and his son travel the American Southwest in a tender, rambling search for family"
382,0.88,Three drag queens on a free-spirited cross-country odyssey packed with witty banter
150,0.85,Friends navigate L.A.’s nightlife with rapid-fire dialogue and nostalgic camaraderie
304,0.82,Brothers tour North America encountering wild animals and bonding in a documentary-style trek
42,0.8,"Indie slice-of-life comedy with rambling, character-driven conversations in a convenience store"
959,0.78,Ensemble cast shares bittersweet vignettes set against the last day of school in small-town Texas
1074,0.75,Twenty-somethings navigate post-college malaise with introspective conversations in Seattle
137,0.72,Two Italian brothers on a culinary road trip with soulful dialogue and bittersweet moments
284,0.7,"A former golf prodigy travels for tournaments and self-discovery in a laid-back, rambling drama"
