movieId,score,reason
82,0.99,Groundbreaking 1993 sci-fi adventure with realistic dinosaurs and thrilling suspense.
96,0.97,1991 sci-fi action landmark with stunning effects and relentless pacing.
121,0.95,1996 blockbuster alien invasion thriller with globe-spanning stakes.
2,0.93,1995 Bond thriller mixing espionage and cutting-edge gadgetry in a Cold War aftermath.
257,0.91,1997 sci-fi comedy-thriller pairing sharp wit with extraterrestrial antics.
7,0.89,1995 time-travel mystery driven by paranoia and a quest to prevent a viral apocalypse.
355,0.87,1998 cerebral sci-fi mystery exploring fear and the unknown beneath the waves.
39,0.85,"1995 near-future noir with mind-recording tech and raw, dark urban grit."
5,0.83,1995 serial-killer thriller featuring a methodical psychologist drawn into the hunt.
258,0.81,1997 thought-provoking sci-fi drama about humanity’s first radio contact with aliens.
