movieId,score,reason
39,0.99,"Illegal memory recordings plunge users into violent replay, exposing tech’s dark societal ripples."
270,0.97,Genetic profiling’s promise turns dystopian as engineered DNA dictates social and personal fates.
38,0.95,"A glitch in online identity erases lives, warning of over-reliance on digital footprints."
175,0.93,Over-bureaucratic screens and tubes show near-future tech choking human connection in a Kafkaesque swirl.
7,0.91,Time-travel missions to stop a plague reveal the fragility of memory and society’s reliance on twisted science.
54,0.9,"A realistic viral outbreak spirals out of control, spotlighting one lab mishap’s potential to shatter society."
89,0.88,Replicant bodies blur the line between human and machine in a grim near-future urban sprawl.
82,0.86,De-extinction theme-park tech unravels as dinosaurs showcase the hubris of resurrecting ancient life.
96,0.84,Liquid-metal terminator tech warns of unstoppable AI infiltration under a plausible near-future premise.
179,0.82,Behavior-modifying therapy drugs provoke chilling societal collapse in a gritty near-future Britain.
