movieId,score,reason
200,1.0,A family caretaker’s unraveling in an isolated hotel builds unsettling dread.
185,0.97,A single location motel hides deep psychological terror.
607,0.95,Gothic mansion looming over a grieving bride creates constant unease.
1125,0.93,Children’s nightmares and a haunted mansion in a tense black‐and‐white thriller.
675,0.9,Silent horror of a survivor haunted by a vampire father.
91,0.88,Enchanting stop‐motion world that’s more eerie than frightening.
559,0.86,Atmospheric vampire tale steeped in sorrow and longing.
480,0.84,Masterful build‐and‐release suspense in a high‐stakes chase.
218,0.82,Sinister ex‐convict stalking a family home with pervasive tension.
632,0.8,Ancient machine’s awakening offers creeping cosmic unease and mystery.
