movieId,score,reason
133,0.95,Gone with the Wind runs over three hours for an epic Civil War saga
511,0.94,Lawrence of Arabia surpasses 180 minutes in its sweeping desert epic
526,0.93,Ben-Hur epic chariot race included in over three hours of story
649,0.92,Once Upon a Time in America is a sprawling five-hour crime saga
318,0.91,Schindler's List unfolds over 195 minutes of historical drama
527,0.9,Gandhi runs well over three hours for a detailed biography
187,0.89,Godfather: Part II is a lengthy sequel clocking in above 200 minutes
313,0.88,Titanic spans nearly three and a half hours of romantic disaster
646,0.87,Once Upon a Time in the West is a nearly three-hour western epic
135,0.86,2001: A Space Odyssey offers an immersive 149-minute journey (below 3h)
