movieId,score,reason
200,0.95,A descent into madness in a haunted hotel that leaves an unforgettable chill.
260,0.94,"A cosmic horror thriller that crafts an oppressive, claustrophobic atmosphere."
7,0.92,A time-travel mystery that builds relentless tension and lingering unease.
89,0.9,A dystopian dark future where replicants blur the line between man and machine.
635,0.88,"A coastal town besieged by an impenetrable, vengeful fog generates creeping dread."
185,0.87,A shocking act of violence in a secluded motel that forever changes its guest.
219,0.85,"A killer stalks teenagers in their dreams, twisting sleep into a horrifying trap."
123,0.84,A ghostly comedy-thriller that fuses humor with unsettling supernatural chills.
565,0.83,Children with eerie powers create a chilling sense of uncanny otherness.
179,0.82,"A stylized, brutal vision of a dystopian future that lingers in the mind."
