movieId,score,reason
171,0.95,Delicatessen’s absurdist set pieces and off‐kilter humor plunge you into a fever-dream of bourgeois horror.
175,0.93,"Brazil’s dystopian visuals and nightmarish bureaucracy turn every scene into surreal, mind-bending spectacle."
919,0.9,"The City of Lost Children blends fairy-tale whimsy with grotesque fantasy in a haunting, delirious odyssey."
324,0.88,Lost Highway fractures reality with Lynchian noir and dream logic that leaves you questioning every frame.
691,0.85,"Dark City’s shifting metropolis and memory-twisting plot create a claustrophobic, existential puzzle."
1387,0.83,Faust’s stop-motion grotesqueries and mythic allusions turn childhood fable into a hallucinatory nightmare.
253,0.81,The Pillow Book’s poetic montage of body scripts and literary obsession spirals into abstract erotic reverie.
34,0.79,"The Doom Generation’s hyper-stylized violence and fractured narrative crash together in anarchic, acid-trip fashion."
922,0.77,Dead Man’s elegiac black-and-white western bathes reality in a ghostly haze of poetic absurdity.
568,0.75,"Speed’s relentless high-wire premise distorts time and terror into a non-stop, adrenaline-fueled thrill ride."
