movieId,score,reason
144,1.0,Die Hard is a high-octane burst of adrenaline from start to finish
161,0.95,Top Gun’s roaring jets deliver an exhilarating rush
568,0.9,Speed keeps the tension screaming at breakneck pace
121,0.85,Independence Day sails you through an all-out action spectacle
82,0.8,Jurassic Park’s rampaging dinosaurs ignite pure excitement
176,0.75,"Aliens propels you into relentless, pulse-pounding chaos"
204,0.7,Back to the Future races forward with spirited fun and energy
232,0.65,Braveheart’s battle sequences roar with raw passion
97,0.6,Dances with Wolves charges your heart with sweeping scope
176,0.55,(Duplicate omitted)
