movieId,score,reason
173,1.0,"A timeless fairytale romance that delivers whimsy, wit, and a perfect happily-ever-after."
216,0.95,A charming exploration of friendships blossoming into romance over years.
66,0.9,An endearing mistaken identity love story filled with sweet humor and heart.
88,0.85,"A warm, witty tale of healing and romance with a storybook ending."
70,0.8,Witty British ensemble romance that builds delightful tension and joy.
274,0.75,"A charming remake with sweetness, sophistication, and gentle romance."
155,0.7,A nostalgic dance romance that sparks swoony chemistry and joy.
739,0.65,A modern fairy-tale romance brimming with charm and happy endings.
69,0.6,A touching journey of love transcending time with heartfelt warmth.
709,0.55,A flamboyant dance romance that twirls with joy and sweet affection.
