movieId,score,reason
200,0.98,Meticulous build of psychological dread in an isolated hotel.
180,0.95,Brooding river journey as tension slowly but relentlessly mounts.
89,0.92,Atmospheric futuristic noir with slow-burning intrigue.
302,0.9,Pulpish LA crime saga with simmering suspense and moral twists.
11,0.88,"Grim, methodical detective hunt with mounting dread and atmosphere."
98,0.86,"Procedural horror with chilling, measured escalation of tension."
5,0.84,"Psychological serial killer thriller with gradual, eerie tension."
31,0.82,"Submarine standoff with relentless, slow-building crisis."
922,0.8,Haunting Western noir with dreamlike pacing and atmospheric dread.
100,0.78,Dark comedy-crime story that builds unease through oddball detail.
