movieId,score,reason
23,0.95,Dark character study of urban alienation in 1970s New York.
178,0.93,Taut courtroom drama showcasing slow-burning tension and moral debate.
180,0.91,Visually immersive war epic capturing the madness of Vietnam.
177,0.89,Iconic spaghetti western with deliberate pacing and stark landscapes.
435,0.87,Effortless chemistry and episodic charm in a classic Western adventure.
504,0.85,"Revolutionary crime drama blending romance, violence, and social change."
197,0.83,Poignant reflection on youth and disillusionment in swinging ’60s America.
523,0.81,Captivating prison drama with a standout Paul Newman performance.
511,0.79,Epic historical drama with expansive landscapes and introspective tone.
133,0.77,Sweeping Civil War romance with unhurried grandeur and period detail.
