movieId,score,reason
12,1.0,Spellbinding mystery with a jaw-dropping twist and elegant narrative misdirection
11,0.95,Gripping serial killer thriller that probes morality with lingering ambiguity
7,0.9,Time-travel saga with layered realities and a haunting emotional resonance
333,0.85,Psychological thriller subverting expectations through intricate mind games
324,0.8,Surreal neo-noir journey challenging perception in a labyrinthine cityscape
56,0.75,"Tapestried crime epic linking interwoven stories in a vivid, sharp narrative"
691,0.7,Nightmarish sci-fi noir blending stylish visuals with existential intrigue
654,0.65,Masterful noir unraveling corruption and personal downfall through complex plot
260,0.6,Haunting cult horror bent on psychological depth and existential dread
135,0.55,"Philosophical sci-fi odyssey exploring consciousness with surreal, open-ended vision"
