movieId,score,reason
99,0.98,A timeless animated fairy tale that sparks childlike wonder with its colorful characters and magical journey
132,0.96,"Dorothy’s vibrant, musical odyssey to a fantastical land brims with whimsy and glittering wonder"
404,0.95,A wooden puppet’s joyous transformation into a real boy shines with warmth and innocent magic
1,0.94,Sentient toys on a heartfelt adventure evoke playful imagination and heartfelt delight
173,0.93,"Charming fairy-tale romance filled with swordplay, wit, and childlike fantasy fun"
21,0.91,Muppet mayhem on the high seas delivers slapstick humor and colorful pirate adventure
142,0.9,Family-friendly live-action/animation blend of enchantment and whimsical British magic
71,0.89,"Epic animated musical where lion cubs learn life’s lessons amid sweeping, colorful savanna"
95,0.88,Street-smart thief’s touch of magic brings gleaming lamps and dreamlike adventure
8,0.87,"A pig’s endearing farm adventure brims with gentle humor, charm, and simple delights"
