movieId,score,reason
318,1.0,"Epic Holocaust drama with profound weight, human tragedy and moral resonance."
22,0.98,Stirring historical epic conveying the grandeur and sorrow of an ancient struggle.
180,0.96,Viceral Vietnam war odyssey fusing awe‐inspiring imagery with existential dread.
51,0.94,Multi‐generational saga blending personal tragedy with sweeping historical change.
651,0.92,Civil War drama capturing courage and sacrifice on a human scale with brutal honesty.
157,0.9,"Raw, visceral portrayal of combat and its enduring human cost."
127,0.88,Crime‐family epic that melds loyalties and loss in a broodingly majestic style.
97,0.86,Western epic filled with reflective moments and the bittersweet cost of heroism.
641,0.84,Powerful trench‐war drama exposing the grim reality of human conflict.
199,0.82,WWII epic blending human drama and the monumental toil of building a strategic bridge.
