movieId,score,reason
144,0.98,John McClane fights terrorists in a Nakatomi Plaza siege without fast cuts
33,0.96,"El Mariachi barrels through bandits in a relentless, one-man mission"
24,0.95,Hong Kong cop Ma Hon Keung takes on wave after wave of street thugs
128,0.93,"Supercop showcases long, bone-crunching martial-arts sequences"
802,0.9,Van dam bursts with gritty action as he pursues rogue mercenaries
22,0.89,Wallace’s guerrilla battles in Braveheart are brutal and unflinching
96,0.87,T2 delivers visceral combat with minimal cutaways
188,0.85,Basic training and battlefield scenes in Full Metal Jacket feel raw
157,0.83,Troops endure merciless combat in Platoon’s front-line clashes
636,0.8,Snake Plissken’s solo rescue mission in Escape from New York is uncut tension
