movieId,score,reason
304,0.95,Touching true story of a girl raising orphaned geese in nature
634,0.93,Incredible close‐up of insect life showcasing natureʼs detail
119,0.91,Insightful look at the making of a landmark public memorial
320,0.89,Powerful true‐crime documentary on a notorious murder case
75,0.87,Compelling biographical review of Malcolm Xʼs life and impact
644,0.85,Exposes flaws in the justice system through a landmark case
645,0.83,Celebrates the vibrant history of NYCʼs drag ball culture
701,0.81,Deep dive into the controversial life of a famous filmmaker
814,0.79,Captures an iconic moment in jazz history and culture
857,0.77,Profiles pioneering female artists who shaped Paris
