movieId,score,reason
134,1.0,Revolutionary drama with innovative storytelling and deep character study
483,0.95,Iconic romance defined by timeless dialogue and elegant black-and-white style
136,0.9,Charming political satire bursting with earnest humor and classic wit
178,0.85,Tense courtroom drama showcasing riveting debate and tight ensemble work
484,0.8,Hard-boiled noir classic exemplifying sharp dialogue and atmospheric style
653,0.75,Richly filmed noir thriller merging moral ambiguity with vivid urban suspense
480,0.7,Iconic thriller featuring stylish set pieces and witty protagonist banter
482,0.65,Madcap comedy showcasing stellar performances and sparkling dialogue
481,0.6,Sharp comedy-drama exploring ambition and society with sophisticated humor
487,0.55,Delightful royal romance blending sophistication with heartfelt warmth
