movieId,score,reason
23,0.97,Taxi Driver’s Travis Bickle is a self-deluded antihero spiraling into violence.
12,0.94,The Usual Suspects features Verbal Kint’s unreliable narration hiding sinister truth.
53,0.9,Natural Born Killers follows killers who don’t see the horror of their own spree.
179,0.88,"A Clockwork Orange’s Alex revels in violence, blind to his own monstrosity."
185,0.85,Psycho’s Norman Bates derails into villainy while believing he’s wholly innocent.
159,0.82,"Basic Instinct’s Catherine Tramell manipulates perception, unaware of her grasp on reality."
11,0.8,"Seven’s John Doe frames himself as moralist, oblivious to his own monstrous deeds."
56,0.78,Pulp Fiction’s Jules experiences villainous acts without self-awareness until his epiphany.
161,0.76,"Top Gun’s Iceman confidently skates morally, ignoring the lines he crosses."
198,0.74,"Nikita’s titular character doesn’t see her own moral descent in a shadowy, dark-comedy thriller."
