movieId,score,reason
22,0.9,Epic medieval horror-comedy with over-the-top gore and laughs
201,0.88,Campy cabin-in-the-woods horror-comedy classic
184,0.86,Cheeky time-travel zombie comedy from Sam Raimi
436,0.85,Witty werewolf horror-comedy with sharp humor
433,0.83,Dark comedy about teenage slasher adventures
379,0.8,Anthology-hosted horror with wicked humor
413,0.77,Quirky Crypt Keeper–curated vampire comedy
202,0.75,Bill Murray’s time-loop tale with macabre wit
208,0.72,Mel Brooks’s affectionate horror spoof masterpiece
37,0.7,Low-key vampire comedy with surreal style
