movieId,score,reason
5,0.98,Dr Hudson’s life is upended when she investigates a string of serial killings she never wanted to see
38,0.95,"A systems analyst’s identity is stolen, plunging her into a relentless fight to reclaim her life"
39,0.93,Ex-cop Lenny Nero uncovers a conspiracy while reliving traumatic visions through illicit recordings
328,0.9,A conspiracy theorist becomes entangled in the very plot he’s tried to expose
295,0.89,A husband’s highway help request turns into a race against time after his wife disappears
333,0.87,A wealthy banker’s life spirals into chaos when he receives a birthday gift he can’t refuse
356,0.85,A lawyer discovers a child’s testimony that threatens to shatter everything he’s built
54,0.83,"A virologist witnesses patient zero, igniting a fast-moving fight to contain a deadly outbreak"
79,0.8,A surgeon falsely accused witnesses his wife’s killer and must clear his name on the run
689,0.78,An expert marksman unwittingly draws deadly attention when he’s mistaken for a legendary assassin
